start end zns site_count
259000 260000 0.22974558139534895 43
260000 261000 0.25025955555555546 46
261000 262000 0.25719921768707504 49
262000 263000 0.25950078272604593 39
263000 264000 0.20787512195121938 41
264000 265000 0.17674042307692298 40
265000 266000 0.19752456470588245 51
266000 267000 0.16736803418803417 27
267000 268000 0.2829780730897009 43
268000 269000 0.3458883536585364 41
269000 270000 0.22529422222222223 10
270000 271000 0.2829108571428571 15
271000 272000 0.556195 13
272000 273000 0.6153136806722685 35
273000 274000 0.5522324183006536 18
274000 275000 0.1547915555555556 10
275000 276000 0.33459 5
276000 277000 0.35247000000000006 5
277000 278000 0 0
278000 279000 0.40655248366013075 18
279000 280000 0.3522028571428575 15
280000 281000 0 0
281000 282000 0.4446126406926402 22
282000 283000 0.4703835238095241 21
283000 284000 0.48631084210526365 20
284000 285000 0.461347714285714 21
285000 286000 0.6911816666666668 12
286000 287000 0.2765999264705882 17
287000 288000 0.3427774999999999 8
288000 289000 0.3105935833333333 16
289000 290000 0.4544319607843122 34
290000 291000 0.40332766233766165 22
291000 292000 0.4452182857142859 15
292000 293000 0.36618128654970766 19
293000 294000 0.3838347794117651 17
294000 295000 0.37829749999999995 9
295000 296000 0.47684577777777787 10
296000 297000 0.6809113071895423 18
297000 298000 0.39638066666666666 16
298000 299000 0.5191394927536231 24
299000 300000 0.7832509523809523 7
300000 301000 0.3965360714285714 8
301000 302000 0.6977901960784316 18
302000 303000 0.8055075000000002 8
303000 304000 0.5032330039525686 23
304000 305000 0.5902753676470589 17
305000 306000 0.4251861904761904 7
306000 307000 0.6572466666666666 12
307000 308000 0.6182699715099723 27
308000 309000 0.41354735177865565 23
309000 310000 0.2521514174972319 43
310000 311000 0.4431707384615386 26
311000 312000 0.4128340441176472 17
312000 313000 0.6615708947368425 20
313000 314000 0.3749507671957668 28
314000 315000 0.3471557777777778 10
315000 316000 0.42079578347578367 27
316000 317000 0.5934936236933813 42
317000 318000 0.5027354926108385 29
318000 319000 0.5168348913043481 24
319000 320000 0.5210971428571428 7
320000 321000 0.454928920377868 39
321000 322000 0.5727913012477718 34
322000 323000 0.4063717894736842 20
323000 324000 0.43604547875064015 63
324000 325000 0.46390417112299415 34
325000 326000 0.4669251948051948 22
326000 327000 0.3634881818181819 11
327000 328000 0.512734458874459 22
328000 329000 0.5875291921768716 49
329000 330000 0.6255680000000002 15
330000 331000 0.325 6
331000 332000 0.4470660079051383 23
332000 333000 0.5810874453781517 35
333000 334000 0.384974696969697 12
334000 335000 0.6089178021978019 14
335000 336000 0.4889872549019609 18
336000 337000 0.5754664102564103 13
337000 338000 0.753290487804878 41
338000 339000 0.6034272560975614 41
339000 340000 1 2
340000 341000 0.518086764705882 17
341000 342000 0.46799613756613706 28
342000 343000 0.8475108708708731 37
343000 344000 0.4215317142857142 15
344000 345000 0.8738095238095237 7
345000 346000 0.6370811933395013 47
346000 347000 0.8798424210526316 20
347000 348000 0.6916140952380956 21
348000 349000 0.7404802857142857 15
349000 350000 0.9529138461538466 13
350000 351000 0.7194544153225807 32
351000 352000 0.772264637096774 32
352000 353000 0.881238199999998 25
353000 354000 0.7898515217391289 24
354000 355000 0.830387234848483 33
355000 356000 0.9085418 25
356000 357000 0.5431106666666667 6
357000 358000 0.5998131868131867 14
358000 359000 0.6910098387096767 32
359000 360000 0.7742277419354822 31
360000 361000 0.39469518115941993 24
361000 362000 0.8683814461538453 26
362000 363000 0.42852000000000035 13
363000 364000 0.18563500000000002 4
364000 365000 0 0
365000 366000 1 2
366000 367000 0.552923 5
367000 368000 0.8222219999999997 10
368000 369000 0 0
369000 370000 0 0
370000 371000 0 0
371000 372000 0 0
372000 373000 0.75 3
373000 374000 0 0
374000 375000 0.4375 3
375000 376000 0 0
376000 377000 0.4666666666666666 3
377000 378000 0 0
378000 379000 0.15625 2
379000 380000 0 0
380000 381000 0.07093666666666666 4
381000 382000 0 0
382000 383000 0.5384599999999999 3
383000 384000 0 0
384000 385000 0.35 3
385000 386000 0.9872053333333334 6
386000 387000 0.9078276000000001 25
387000 388000 0.7915797419354837 31
388000 389000 0.9330250595238047 49
389000 390000 1 3
390000 391000 0.41544476190476193 7
391000 392000 0.4939856521739125 23
392000 393000 0.41054433862433903 28
393000 394000 0.36596523809523823 43
394000 395000 0.4005322020202023 55
395000 396000 0.3227059354838708 31
396000 397000 0.35351957551020335 50
397000 398000 0.4478320625889043 38
398000 399000 0.4903924325753574 62
399000 400000 0.418057840909091 33
400000 401000 0.48372092915214854 42
401000 402000 0.5631342647058826 17
402000 403000 0.778817857142857 8
403000 404000 0.2719159064327485 19
404000 405000 0.27838799999999997 6
405000 406000 0.24022385620915046 18
406000 407000 0.3041459166666666 16
407000 408000 0.43448785714285715 8
408000 409000 0.3168605147058821 17
409000 410000 0.866666 5
410000 411000 0.39206464285714276 8
411000 412000 0.45943263736263745 14
412000 413000 0.7975892727272726 11
413000 414000 0.8790119999999999 16
414000 415000 0.548215934065934 14
415000 416000 0.8104267032967035 14
416000 417000 0.8223804444444447 10
417000 418000 0.3312683333333333 4
418000 419000 0.7704503571428571 8
419000 420000 0 0
420000 421000 0 0
421000 422000 0 0
422000 423000 0 0
423000 424000 0 0
424000 425000 0.6148133333333333 3
425000 426000 0.13625785714285713 8
426000 427000 0.3154092494714586 44
427000 428000 0.2621327149758453 46
428000 429000 0.2938223361344537 35
429000 430000 0.4132875942684754 52
430000 431000 1 3
431000 432000 1 3
432000 433000 0.9901849122807017 39
433000 434000 0.895845182926832 41
434000 435000 0.582088157894737 20
435000 436000 0.8453375 9
436000 437000 0.9733333333333334 6
437000 438000 0.604306 5
438000 439000 1 2
439000 440000 0.4871813888888888 9
440000 441000 0.4888893333333333 6
441000 442000 0.4093904710144928 24
442000 443000 1 4
443000 444000 0 0
444000 445000 0.833334 5
445000 446000 0.3826354545454547 11
446000 447000 0.441852 6
447000 448000 0.37373709090909096 11
448000 449000 0.4928418823529417 35
449000 450000 0.6728383333333332 4
450000 451000 1 5
451000 452000 0.9819444444444444 9
452000 453000 0.9803571428571428 8
453000 454000 0.5973880952380952 7
454000 455000 0.8605969444444445 9
455000 456000 0.8133333333333339 10
456000 457000 0.59132285714285715 8
457000 458000 0.4666666666666667 6
458000 459000 0.5846566666666665 7
459000 460000 0.35185333333333324 4
460000 461000 0.8138460818713448 19
461000 462000 0 0
462000 463000 0.9181818181818185 12
463000 464000 0.8038926923076924 13
464000 465000 0.8942201515151518 12
465000 466000 0.4914576623376626 22
466000 467000 0 0
467000 468000 0 0
468000 469000 0.05687999999999999 3
469000 470000 0.6523168571428571 15
470000 471000 0.645 5
471000 472000 0.7142857142857142 7
472000 473000 0 0
473000 474000 0.7833333333333333 4
474000 475000 0 0
475000 476000 0.5235783636363638 11
476000 477000 0.28463822463768107 24
477000 478000 1 4
478000 479000 0 0
479000 480000 0 0
480000 481000 0 0
481000 482000 0 0
482000 483000 0 0
483000 484000 0 0
484000 485000 0.980952380952381 7
485000 486000 0 0
486000 487000 1 2
487000 488000 0.4666666666666667 10
488000 489000 0.30966999999999995 7
489000 490000 0.37834990476190444 15
490000 491000 0.46720361853832365 34
491000 492000 0.51852 2
492000 493000 1 4
493000 494000 0.3497933333333333 4
494000 495000 0.08163 2
495000 496000 0 0
496000 497000 0.8027572222222229 28
497000 498000 1 2
498000 499000 0 0
499000 500000 1 5
500000 501000 1 2
501000 502000 1 7
502000 503000 1 2
503000 504000 0.627726 6
504000 505000 0.19447722222222222 9
505000 506000 0.33301257352941205 17
506000 507000 0.2220783333333333 4
507000 508000 1 26
508000 509000 0.5396217857142857 8
509000 510000 0.3809533333333333 3
510000 511000 0.5041873333333333 6
511000 512000 0.04545 2
512000 513000 0.2187751515151515 12
513000 514000 1 4
514000 515000 0.5847272727272727 11
515000 516000 0.16762549450549455 14
516000 517000 0.7817452380952381 7
517000 518000 1 10
518000 519000 0.7496008496732024 18
519000 520000 0 0
520000 521000 0.930555 4
521000 522000 0.4524933333333333 4
522000 523000 0.2978647619047619 7
523000 524000 1 2
524000 525000 0.5374757692307695 13
525000 526000 0.603534761904762 7
526000 527000 0.19047666666666666 4
527000 528000 1 5
528000 529000 1 4
529000 530000 0.6980864327485382 19
530000 531000 0.5038554736842105 20
531000 532000 0.4666666666666667 10
532000 533000 0 0
533000 534000 0 0
534000 535000 0 0
535000 536000 0.2206303571428571 8
536000 537000 0.20065133333333332 10
537000 538000 0.7178789999999999 5
538000 539000 0.20148981818181808 11
539000 540000 0.461738 5
540000 541000 0.47563076923076925 13
541000 542000 0.3269948522167486 29
542000 543000 0.4629633333333333 3
543000 544000 0.2838383333333333 4
544000 545000 0.7193180833333337 16
545000 546000 0.35154835227272757 33
546000 547000 0.5114913691026838 47
547000 548000 0.3477512051282055 40
548000 549000 0.31290183006535954 18
549000 550000 0.31435470491803247 61
550000 551000 0.3025271827956991 31
551000 552000 0.3331939692307692 26
552000 553000 0.3061432706766915 57
553000 554000 0.3509200526315789 20
554000 555000 0.3986243025210084 35
555000 556000 0.24536059756097547 41
556000 557000 0.3539264112903229 32
557000 558000 0.286924425120773 46
558000 559000 0.37213723809523824 21
559000 560000 0.2830270129870128 22
560000 561000 0.30920008456659565 44
561000 562000 0.2854467333333337 25
562000 563000 0.1962184795321636 19
563000 564000 0.23957236842105253 20
564000 565000 0.3431403427419357 32
565000 566000 0.4447168421052632 19
566000 567000 0 0
567000 568000 0.29138000000000003 6
568000 569000 0 0
569000 570000 0 0
570000 571000 0.301084 5
571000 572000 0.28634066666666663 6
572000 573000 0 0
573000 574000 1 3
574000 575000 0.31032438423645353 29
575000 576000 0.3303769166666666 16
576000 577000 0 0
577000 578000 0 0
578000 579000 1 6
579000 580000 0 0
580000 581000 0.6333340000000001 5
581000 582000 0.4243491666666667 16
582000 583000 0.25 2
583000 584000 0.292459 5
584000 585000 1 6
585000 586000 0.568724 6
586000 587000 0.6389498181818182 11
587000 588000 0 0
588000 589000 0.18367 2
589000 590000 1 2
590000 591000 0.8177772380952383 15
591000 592000 0.6666666666666666 9
592000 593000 0.5472546014492757 24
593000 594000 1 4
594000 595000 0.1765310714285714 8
595000 596000 0.28324607142857144 8
596000 597000 0.31753000000000003 8
597000 598000 0.25044348484848483 12
598000 599000 0.673894727272727 11
599000 600000 1 4
600000 601000 0.7154806593406592 14
601000 602000 0.41544604395604395 14
602000 603000 0.41837142857142845 7
603000 604000 0.38889 2
604000 605000 1 5
605000 606000 1 2
606000 607000 0 0
607000 608000 0.29012333333333334 3
608000 609000 0.477778 6
609000 610000 1 2
610000 611000 0 0
611000 612000 0 0
612000 613000 0 0
613000 614000 0 0
614000 615000 0 0
615000 616000 0 0
616000 617000 0 0
617000 618000 0 0
618000 619000 0 0
619000 620000 0 0
620000 621000 0 0
621000 622000 0 0
622000 623000 0 0
623000 624000 0 0
624000 625000 0 0
625000 626000 0 0
626000 627000 0 0
627000 628000 0 0
628000 629000 0 0
629000 630000 0 0
630000 631000 0 0
631000 632000 0 0
632000 633000 0 0
633000 634000 0 0
634000 635000 0 0
635000 636000 0 0
636000 637000 0 0
637000 638000 0 0
638000 639000 0 0
639000 640000 0 0
640000 641000 0 0
641000 642000 0 0
642000 643000 0 0
643000 644000 0 0
644000 645000 0 0
645000 646000 0 0
646000 647000 0 0
647000 648000 0 0
648000 649000 0 0
649000 650000 0 0
650000 651000 0 0
651000 652000 0 0
652000 653000 1 2
653000 654000 0 0
654000 655000 0 0
655000 656000 0 0
656000 657000 0.090212 6
657000 658000 0 0
658000 659000 0 0
659000 660000 0.2728029090909091 11
660000 661000 0.2381 2
661000 662000 0.24581527777777776 9
662000 663000 0.23601813186813167 14
663000 664000 0.07831333333333332 3
664000 665000 0 0
665000 666000 0 0
666000 667000 0 0
667000 668000 0 0
668000 669000 0 0
669000 670000 0 0
670000 671000 0 0
671000 672000 0 0
672000 673000 0 0
673000 674000 0 0
674000 675000 0 0
675000 676000 0 0
676000 677000 0 0
677000 678000 0 0
678000 679000 0 0
679000 680000 0 0
680000 681000 0 0
681000 682000 0 0
682000 683000 0 0
683000 684000 0 0
684000 685000 0 0
685000 686000 0 0
686000 687000 0 0
687000 688000 0 0
688000 689000 0 0
689000 690000 0 0
690000 691000 0 0
691000 692000 0 0
692000 693000 0 0
693000 694000 0 0
694000 695000 0 0
695000 696000 0 0
696000 697000 0 0
697000 698000 0 0
698000 699000 0 0
699000 700000 0 0
700000 701000 0 0
701000 702000 0 0
702000 703000 0 0
703000 704000 0 0
704000 705000 0 0
705000 706000 0 0
706000 707000 0 0
707000 708000 0 0
708000 709000 0 0
709000 710000 0 0
710000 711000 0 0
711000 712000 0 0
712000 713000 0 0
713000 714000 0 0
714000 715000 0 0
715000 716000 0 0
716000 717000 0 0
717000 718000 0 0
718000 719000 0 0
719000 720000 0 0
720000 721000 0 0
721000 722000 0 0
722000 723000 0 0
723000 724000 0 0
724000 725000 0 0
725000 726000 0 0
726000 727000 0 0
727000 728000 0 0
728000 729000 0 0
729000 730000 0 0
730000 731000 0 0
731000 732000 0 0
732000 733000 0 0
733000 734000 0 0
734000 735000 0 0
735000 736000 0 0
736000 737000 0 0
737000 738000 0 0
738000 739000 0 0
739000 740000 0 0
740000 741000 0 0
741000 742000 0 0
742000 743000 0 0
743000 744000 0 0
744000 745000 1 2
745000 746000 0 0
746000 747000 0.33333 2
747000 748000 0.5133969696969698 33
748000 749000 0 0
749000 750000 1 2
750000 751000 0 0
751000 752000 0 0
752000 753000 0 0
753000 754000 0 0
754000 755000 0 0
755000 756000 0 0
756000 757000 0 0
757000 758000 0 0
758000 759000 0 0
759000 760000 0 0
760000 761000 0 0
761000 762000 0 0
762000 763000 0 0
763000 764000 0 0
764000 765000 0 0
765000 766000 0 0
766000 767000 0 0
767000 768000 0 0
768000 769000 0 0
769000 770000 0 0
770000 771000 0 0
771000 772000 0 0
772000 773000 0 0
773000 774000 0 0
774000 775000 0 0
775000 776000 0 0
776000 777000 0 0
777000 778000 0 0
778000 779000 0 0
779000 780000 0 0
780000 781000 0 0
781000 782000 0 0
782000 783000 0.910201904761905 15
783000 784000 0.36312666666666665 3
784000 785000 1 6
785000 786000 0 0
786000 787000 0.7526299999999997 8
787000 788000 0.5796988888888889 9
788000 789000 0 0
789000 790000 0 0
790000 791000 0 0
791000 792000 0 0
792000 793000 0.719781 5
793000 794000 0.4717169852941176 17
794000 795000 0.6857952564102565 13
795000 796000 0.4419165811965812 27
796000 797000 0.6722213333333333 6
797000 798000 0.7711910666666669 25
798000 799000 0 0
799000 800000 0.5198403571428571 8
800000 801000 0.7583320000000001 5
801000 802000 0.65 5
802000 803000 0 0
803000 804000 0 0
804000 805000 1 3
805000 806000 1 3
806000 807000 0.6876631111111111 10
807000 808000 0.4999214193548388 31
808000 809000 0.3200006666666667 6
809000 810000 0.24034694444444443 9
810000 811000 0.5671008496732027 18
811000 812000 0 0
812000 813000 0.5759263448275851 30
813000 814000 0.19301666666666667 6
814000 815000 0.2101042857142857 15
815000 816000 0.16363711111111112 10
816000 817000 0.2600955411255411 22
817000 818000 0 0
818000 819000 0 0
819000 820000 1 4
820000 821000 0.37640666666666656 24
821000 822000 0.26836858333333335 16
822000 823000 0.7283089047619051 21
823000 824000 0.5112482857142856 15
824000 825000 0.7412046059113304 29
825000 826000 0.7887972631578943 20
826000 827000 0.6843364761904766 36
827000 828000 0.48532487179487205 27
828000 829000 0.44830939393939395 34
829000 830000 0.34556257575757565 33
830000 831000 0.3697793333333328 31
831000 832000 0.4672421578947372 20
832000 833000 0.3403786376811594 46
833000 834000 0.3436007692307697 27
834000 835000 0.4946412408163253 50
835000 836000 0.44849610917537813 42
836000 837000 0.6581076470588229 18
837000 838000 0.43060984352773624 38
838000 839000 0.375219162210339 34
839000 840000 0.42081320512820525 13
840000 841000 0.6467922875816996 18
841000 842000 0.43150292338709556 32
842000 843000 0.5492898151260504 35
843000 844000 0.6219880085348488 38
844000 845000 0.5270680666666664 25
845000 846000 0.317576231060606 33
846000 847000 0.4896681884057973 24
847000 848000 0.6103754385964912 19
848000 849000 0.8578687298387104 32
849000 850000 0.9144289039039071 37
850000 851000 0.8210696153846149 13
851000 852000 0 0
852000 853000 0 0
853000 854000 0 0
854000 855000 0.9135944588744567 22
855000 856000 0.7879202614379089 18
856000 857000 0.8019102500000006 16
857000 858000 0.9304026373626373 14
858000 859000 0.7382785770750978 23
859000 860000 0.8227619666666657 25
860000 861000 0.7831023529411769 18
861000 862000 0.38073125541125535 22
862000 863000 0.78221220689655 30
863000 864000 0.7141064307692295 26
864000 865000 0.5537860000000001 15
865000 866000 0.47735666666666643 19
866000 867000 0.29728384180791084 60
867000 868000 0.257832677304965 48
868000 869000 0.3832732657004843 46
869000 870000 0.285773587416818 58
870000 871000 0.37403917647058627 51
871000 872000 0.36148807936508026 36
872000 873000 0.39392172304439654 44
873000 874000 0.3635932473118275 31
874000 875000 0.3275173303167415 52
875000 876000 0.42010984693877657 49
876000 877000 0.4310444000000002 26
877000 878000 0.4571071843137257 51
878000 879000 0.45212871794871834 52
879000 880000 0.297933319357093 54
880000 881000 0.489084075304539 43
881000 882000 0.521728942528737 30
882000 883000 0.5569922134387351 23
883000 884000 0.5645287179487177 13
884000 885000 0.49159273118279634 31
885000 886000 0.3611493971631212 48
886000 887000 0.46593351282051265 40
887000 888000 0.35097337121212163 33
888000 889000 0.5139070107526892 31
889000 890000 0.39398345238095317 49
890000 891000 0.3744704747474765 45
891000 892000 0.4823995853658539 41
892000 893000 0.44475475106685414 38
893000 894000 0.784756458333335 33
894000 895000 0.8759455128205126 40
895000 896000 1 10
896000 897000 0 0
897000 898000 0 0
898000 899000 0 0
899000 900000 0 0
900000 901000 0 0
901000 902000 0 0
902000 903000 1 2
903000 904000 0.6635416666666667 9
904000 905000 0.5319032804232812 28
905000 906000 0.48595382539682724 36
906000 907000 0.5122952046783628 19
907000 908000 0.8736885555555589 36
908000 909000 0.7622218614718603 22
909000 910000 0.949383736263736 14
910000 911000 0.3684731280788173 29
911000 912000 0.3943902813299219 69
912000 913000 0.46877984153005103 61
913000 914000 0.30178363285024173 46
914000 915000 0.4423476285541382 58
915000 916000 0.5715561375661367 28
916000 917000 0.7005651209103821 38
917000 918000 0.7567841025641021 40
918000 919000 0.842754224598932 34
919000 920000 0.8535108695652159 24
920000 921000 0.43345575354609894 48
921000 922000 0.5441402645502648 28
922000 923000 0.39548627543035686 72
923000 924000 0.42294261099365704 44
924000 925000 0.4636795625942675 52
925000 926000 0.4860729340592854 58
926000 927000 0.5393524406779662 60
927000 928000 0.43799882051282046 40
928000 929000 0.5074348751156346 47
929000 930000 0.4900589473684184 58
930000 931000 0.47810008403361304 35
931000 932000 0.4407089430894333 42
932000 933000 0.383852361984625 54
933000 934000 0.3674269538461542 26
934000 935000 0.7545264444444444 10
935000 936000 0.4401397619047619 21
936000 937000 0.3966608658008657 22
937000 938000 0.5096086928104582 18
938000 939000 0.45523209230769224 26
939000 940000 0.44691183006536006 18
940000 941000 0.4499413333333336 15
941000 942000 0.2706233333333333 4
942000 943000 0.46798281045751655 18
943000 944000 0.3410653846153847 14
944000 945000 0.4155050833333331 16
945000 946000 1 15
946000 947000 0.8616242857142856 14
947000 948000 1 38
948000 949000 0.8347072682926827 41
949000 950000 1 5
950000 951000 0 0
951000 952000 0.3542466666666666 3
952000 953000 0.35714 3
953000 954000 0.16308 11
954000 955000 0.1841744444444445 10
955000 956000 0.20159100000000005 5
956000 957000 0.27349333333333337 7
957000 958000 0.12789181818181825 12
958000 959000 0.06812666666666667 3
