start end zns site_count
582000 583000 0.6064079166666668 16
583000 584000 0.6969333333333332 15
584000 585000 0.6235850833333333 16
585000 586000 0.6246449019607841 18
586000 587000 0.7401690476190478 15
587000 588000 0.9088923076923079 14
588000 589000 0.5074037362637362 14
589000 590000 0.3974151515151516 12
590000 591000 0.7302062745098044 18
591000 592000 0.9323607899159566 85
592000 593000 0.8302711803278685 61
601000 602000 0.6502869230769234 13
602000 603000 0.54777 17
603000 604000 0.9560187500000001 16
604000 605000 0.5560950909090907 11
605000 606000 0.701660688405798 24
606000 607000 0.692369565217391 23
607000 608000 0.8189201322751299 28
608000 609000 0.6938760233918133 19
609000 610000 0.8403360000000002 20
610000 611000 0.6213024999999995 16
611000 612000 0.8266054945054948 14
612000 613000 0.974666666666667 15
613000 614000 0.8355000000000002 15
614000 615000 0.7533715462184867 35
615000 616000 0.8618683076923075 26
616000 617000 0.7536506206896549 30
617000 618000 0.6392206315789475 20
618000 619000 0.8729300000000009 22
619000 620000 0.6508976284584981 23
620000 621000 0.7696340000000003 16
621000 622000 0.8661875213675219 27
622000 623000 0.8865453703703691 28
623000 624000 0.7462056349206353 28
625000 626000 0.8940640000000004 21
626000 627000 0.7395491794871758 40
627000 628000 0.7290591666666668 16
645000 646000 0.878920253991291 53
646000 647000 0.9849910008302214 220
651000 652000 0.8780899310344816 30
652000 653000 0.8246451000000012 25
655000 656000 0.795279047619048 28
665000 666000 0.7937005256410211 40
666000 667000 0.8339855971479497 34
667000 668000 0.8023507399577154 44
668000 669000 0.6789156277056284 22
682000 683000 0.9169613675213686 27
683000 684000 0.7441663170731663 41
684000 685000 0.7253642483660132 18
685000 686000 0.7566470652173914 24
686000 687000 0.842959976771194 42
687000 688000 0.7788288636363616 33
690000 691000 0.8181645614035089 19
695000 696000 0.8998630000000009 25
696000 697000 0.8829370967741912 31
698000 699000 0.8409677075098816 23
701000 702000 0.7657301449275365 24
704000 705000 0.8213007770582721 47
705000 706000 0.7625961411411387 37
707000 708000 0.6716492156862749 18
711000 712000 0.5449243589743588 13
712000 713000 0.9762500000000003 16
713000 714000 0.9064967647058823 17
714000 715000 0.78424780952381 21
715000 716000 0.7829507096774185 31
716000 717000 0.8895878306878292 28
717000 718000 0.6108808333333337 24
718000 719000 0.7666915789473687 20
719000 720000 0.781892315270936 29
720000 721000 0.675408631578947 20
721000 722000 0.8785418382352943 17
722000 723000 0.8463060079051389 23
723000 724000 0.8897693121693103 28
724000 725000 0.8140835135135138 38
726000 727000 0.8208549677419369 31
727000 728000 0.739698569500674 39
734000 735000 0.792509735729383 44
735000 736000 0.7192550924369734 35
736000 737000 0.912251902040815 50
737000 738000 0.6671028458498027 23
738000 739000 0.8734185294117643 17
743000 744000 0.9449282608695653 24
744000 745000 0.6812260683760688 27
748000 749000 0.7588708658008662 22
749000 750000 0.7318930317460325 36
751000 752000 0.8064901218161629 43
752000 753000 0.7449041129032261 32
753000 754000 0.8653948843663256 47
754000 755000 0.706860333333334 25
755000 756000 0.8272028676470585 17
760000 761000 0.9021021370967739 32
761000 762000 0.8861371794871781 27
762000 763000 0.8182748902439024 41
764000 765000 0.8395854117647074 35
765000 766000 0.7344255049786627 38
766000 767000 0.7455085000000001 25
767000 768000 0.8334232179487142 40
768000 769000 0.7770009677419337 32
770000 771000 0.8180011538461538 13
773000 774000 0.7263860975609715 42
774000 775000 0.679822683982684 22
775000 776000 0.7702197619047616 28
776000 777000 0.840842435897433 40
777000 778000 0.7770009677419337 32
778000 779000 0.6684404678362579 19
779000 780000 0.8273927472527473 14
781000 782000 0.8960384615384616 13
782000 783000 0.8345997487922675 46
783000 784000 0.5270787912087913 14
784000 785000 0.7017192857142857 8
785000 786000 0.9304033333333332 3
786000 787000 0.47465161904761927 15
787000 788000 0.3946812105263155 20
788000 789000 0.3520809356725144 19
789000 790000 0.4817150000000008 28
790000 791000 0.531659710144927 24
791000 792000 0.5120697835497837 22
792000 793000 0.5009896774193541 31
793000 794000 0.5067643361344533 35
794000 795000 0.4389952465986412 49
795000 796000 0.37987273076922956 40
817000 818000 0.2879383333333333 4
818000 819000 1 4
822000 823000 0.7599310087719311 57
823000 824000 0.47682663101604117 34
824000 825000 0.5195691282051296 40
825000 826000 0.7967105434782618 24
827000 828000 0.4727750793650796 28
828000 829000 0.44830939393939395 34
829000 830000 0.34556257575757565 33
830000 831000 0.3697793333333328 31
831000 832000 0.4672421578947372 20
832000 833000 0.3424055656565657 45
833000 834000 0.3355867989417994 28
834000 835000 0.4946412408163253 50
835000 836000 0.44849610917537813 42
836000 837000 0.7010087499999994 17
837000 838000 0.4333590553306316 39
838000 839000 0.375219162210339 34
839000 840000 0.42081320512820525 13
840000 841000 0.6467922875816996 18
841000 842000 0.43150292338709556 32
842000 843000 0.5492898151260504 35
843000 844000 0.6219880085348488 38
844000 845000 0.5270680666666664 25
845000 846000 0.317576231060606 33
846000 847000 0.4896681884057973 24
847000 848000 0.6103754385964912 19
848000 849000 0.8578687298387104 32
849000 850000 0.9156318253968282 36
850000 851000 0.8295180219780214 14
851000 852000 0 0
852000 853000 0 0
853000 854000 0 0
854000 855000 0.9168346666666649 21
855000 856000 0.7953173684210533 19
856000 857000 0.8019102500000006 16
857000 858000 0.9304026373626373 14
858000 859000 0.7382785770750978 23
859000 860000 0.8227619666666657 25
860000 861000 0.7831023529411769 18
861000 862000 0.38073125541125535 22
862000 863000 0.78221220689655 30
863000 864000 0.7141064307692295 26
864000 865000 0.5537860000000001 15
865000 866000 0.47735666666666643 19
866000 867000 0.29728384180791084 60
867000 868000 0.257832677304965 48
868000 869000 0.3832732657004843 46
869000 870000 0.285773587416818 58
870000 871000 0.37403917647058627 51
871000 872000 0.36148807936508026 36
872000 873000 0.39392172304439654 44
873000 874000 0.3635932473118275 31
874000 875000 0.3275173303167415 52
875000 876000 0.42010984693877657 49
876000 877000 0.4310444000000002 26
877000 878000 0.4571071843137257 51
878000 879000 0.45212871794871834 52
879000 880000 0.297933319357093 54
880000 881000 0.489084075304539 43
881000 882000 0.521728942528737 30
882000 883000 0.5569922134387351 23
883000 884000 0.5368622727272727 12
884000 885000 0.5027840120967748 32
885000 886000 0.3611493971631212 48
886000 887000 0.46593351282051265 40
887000 888000 0.35097337121212163 33
888000 889000 0.5139070107526892 31
889000 890000 0.39398345238095317 49
890000 891000 0.3744704747474765 45
891000 892000 0.4823995853658539 41
892000 893000 0.4477803753753736 37
893000 894000 0.7464919251336916 34
894000 895000 0.8759455128205126 40
895000 896000 1 10
896000 897000 0 0
897000 898000 0 0
898000 899000 0 0
899000 900000 0 0
900000 901000 0 0
901000 902000 0 0
902000 903000 1 2
903000 904000 0.6635416666666667 9
904000 905000 0.5319032804232812 28
905000 906000 0.48595382539682724 36
906000 907000 0.5122952046783628 19
907000 908000 0.8736885555555589 36
908000 909000 0.7622218614718603 22
909000 910000 0.949383736263736 14
910000 911000 0.3684731280788173 29
911000 912000 0.3927160403863025 68
912000 913000 0.4671971655208847 62
913000 914000 0.30178363285024173 46
914000 915000 0.4423476285541382 58
915000 916000 0.5715561375661367 28
916000 917000 0.7005651209103821 38
917000 918000 0.7567841025641021 40
918000 919000 0.842754224598932 34
919000 920000 0.8535108695652159 24
920000 921000 0.43345575354609894 48
921000 922000 0.5289132193732197 27
922000 923000 0.39914687595129145 73
923000 924000 0.42294261099365704 44
924000 925000 0.4636795625942675 52
925000 926000 0.48599736215538775 57
926000 927000 0.5374328469945352 61
927000 928000 0.43799882051282046 40
928000 929000 0.5074348751156346 47
929000 930000 0.4900589473684184 58
930000 931000 0.47810008403361304 35
931000 932000 0.4407089430894333 42
932000 933000 0.383852361984625 54
933000 934000 0.3674269538461542 26
934000 935000 0.7545264444444444 10
935000 936000 0.4401397619047619 21
936000 937000 0.3966608658008657 22
937000 938000 0.5096086928104582 18
938000 939000 0.45523209230769224 26
939000 940000 0.44691183006536006 18
940000 941000 0.4499413333333336 15
941000 942000 0.2706233333333333 4
942000 943000 0.46798281045751655 18
